'name','smiles','inchi','mult','exc_flag','charge'
'AR','[Ar]','InChI=1S/Ar',1,0,0
'N2','N#N','InChI=1S/N2/c1-2',1,0,0
'H2','[H][H]','InChI=1S/H2/h1H',1,0,0
'H','[H]','InChI=1S/H',2,0,0
'O2','[O][O]','InChI=1S/O2/c1-2',3,0,0
'O','[O]','InChI=1S/O',3,0,0
'H2O','O','InChI=1S/H2O/h1H2',1,0,0
'OH','[OH]','InChI=1S/HO/h1H',2,0,0
'OHV','[OH]','InChI=1S/HO/h1H',2,1,0
'H2O2','OO','InChI=1S/H2O2/c1-2/h1-2H',1,0,0
'HO2','[O]O','InChI=1S/HO2/c1-2/h1H',2,0,0
'HOCO','[C](=O)O','InChI=1S/CHO2/c2-1-3/h(H,2,3)',2,0,0
'CO','[C]=O','InChI=1S/CO/c1-2',1,0,0
'CO2','O=C=O','InChI=1S/CO2/c2-1-3',1,0,0
'CH3CO2','CC([O])=O','InChI=1S/C2H3O2/c1-2(3)4/h1H3',2,0,0
'CH3OCH2O2H','COCOO','InChI=1S/C2H6O3/c1-4-2-5-3/h3H,2H2,1H3',1,0,0
'CH3OCH2O2','COCO[O]','InChI=1S/C2H5O3/c1-4-2-5-3/h2H2,1H3',2,0,0
'CH2OCH2O2H','[CH2]OCOO','InChI=1S/C2H5O3/c1-4-2-5-3/h3H,1-2H2',2,0,0
'O2CH2OCH2O2H','[O]OCOCOO','InChI=1S/C2H5O5/c3-6-1-5-2-7-4/h3H,1-2H2',2,0,0
'HO2CH2OCHO','O=COCOO','InChI=1S/C2H4O4/c3-1-5-2-6-4/h1,4H,2H2',1,0,0
'OCH2OCHO','[O]COC=O','InChI=1S/C2H3O3/c3-1-5-2-4/h1H,2H2',2,0,0
'HOCH2OCO','O=[C]OCO','InChI=1S/C2H3O3/c3-1-5-2-4/h3H,1H2',2,0,0
'CH3OCH2O','COC[O]','InChI=1S/C2H5O2/c1-4-2-3/h2H2,1H3',2,0,0
'CH3OCH3','COC','InChI=1S/C2H6O/c1-3-2/h1-2H3',1,0,0
'CH3OCH2','[CH2]OC','InChI=1S/C2H5O/c1-3-2/h1H2,2H3',2,0,0
'CH3OCHO','COC=O','InChI=1S/C2H4O2/c1-4-2-3/h2H,1H3',1,0,0
'CH3OCO','CO[C]=O','InChI=1S/C2H3O2/c1-4-2-3/h1H3',2,0,0
'CH2OCHO','[CH2]OC=O','InChI=1S/C2H3O2/c1-4-2-3/h2H,1H2',2,0,0
'CH3COCH','[CH]C(C)=O','InChI=1S/C3H4O/c1-3(2)4/h1H,2H3',1,0,0
'CH2COCH2','[CH2]C([CH2])=O','InChI=1S/C3H4O/c1-3(2)4/h1-2H2',1,0,0
'CH3CCHO','C[C]C=O','InChI=1S/C3H4O/c1-2-3-4/h3H,1H3',1,0,0
'CH2CCO','C=C=C=O','InChI=1S/C3H2O/c1-2-3-4/h1H2',1,0,0
'NC3H7O2H','CCCOO','InChI=1S/C3H8O2/c1-2-3-5-4/h4H,2-3H2,1H3',1,0,0
'NC3H7O2','CCCO[O]','InChI=1S/C3H7O2/c1-2-3-5-4/h2-3H2,1H3',2,0,0
'IC3H7O2H','CC(C)OO','InChI=1S/C3H8O2/c1-3(2)5-4/h3-4H,1-2H3',1,0,0
'IC3H7O2','CC(C)O[O]','InChI=1S/C3H7O2/c1-3(2)5-4/h3H,1-2H3',2,0,0
'C3H6OOH1-2','C[CH]COO','InChI=1S/C3H7O2/c1-2-3-5-4/h2,4H,3H2,1H3',2,0,0
'C3H6OOH1-3','[CH2]CCOO','InChI=1S/C3H7O2/c1-2-3-5-4/h4H,1-3H2',2,0,0
'C3H6OOH2-1','OOC([CH2])C','InChI=1S/C3H7O2/c1-3(2)5-4/h3-4H,1H2,2H3',2,0,0
'C3H6OOH1-2O2','OOCC(O[O])C','InChI=1S/C3H7O4/c1-3(7-5)2-6-4/h3-4H,2H2,1H3',2,0,0
'C3H6OOH1-3O2','OOCCCO[O]','InChI=1S/C3H7O4/c4-6-2-1-3-7-5/h4H,1-3H2',2,0,0
'C3H6OOH2-1O2','[O]OCC(OO)C','InChI=1S/C3H7O4/c1-3(7-5)2-6-4/h3,5H,2H2,1H3',2,0,0
'C3KET12','CC(C=O)OO','InChI=1S/C3H6O3/c1-3(2-4)6-5/h2-3,5H,1H3',1,0,0
'C3KET13','OOCCC=O','InChI=1S/C3H6O3/c4-2-1-3-6-5/h2,5H,1,3H2',1,0,0
'C3H51-2,3OOH','OOCC(OO)[CH2]','InChI=1S/C3H7O4/c1-3(7-5)2-6-4/h3-5H,1-2H2',2,0,0
'C3H5O1-2OOH-3','OOCC1CO1','InChI=1S/C3H6O3/c4-6-2-3-1-5-3/h3-4H,1-2H2',1,0,0
'C3H6O1-2','CC1CO1','InChI=1S/C3H6O/c1-3-2-4-3/h3H,2H2,1H3',1,0,0
'C3H6O1-3','C1CCO1','InChI=1S/C3H6O/c1-2-4-3-1/h1-3H2',1,0,0
'C3H5-SOOH','CC=COO','InChI=1S/C3H6O2/c1-2-3-5-4/h2-4H,1H3',1,0,0
'SC3H5OO','CC=CO[O]','InChI=1S/C3H5O2/c1-2-3-5-4/h2-3H,1H3',2,0,0
'TC3H5OO','C=C(C)O[O]','InChI=1S/C3H5O2/c1-3(2)5-4/h1H2,2H3',2,0,0
'CH3COCHO','O=CC(=O)C','InChI=1S/C3H4O2/c1-3(5)2-4/h2H,1H3',1,0,0
'CH2CHOCHO','C=COC=O','InChI=1S/C3H4O2/c1-2-5-3-4/h2-3H,1H2',1,0,0
'OCHCH2CH2O','[O]CCC=O','InChI=1S/C3H5O2/c4-2-1-3-5/h2H,1,3H2',2,0,0
'CH2CHOCO','C=CO[C]=O','InChI=1S/C3H3O2/c1-2-5-3-4/h2H,1H2',2,0,0
'C3H52-1,3OOH','OOC[CH]COO','InChI=1S/C3H7O4/c4-6-2-1-3-7-5/h1,4-5H,2-3H2',2,0,0
'C3H8','CCC','InChI=1S/C3H8/c1-3-2/h3H2,1-2H3',1,0,0
'IC3H7','C[CH]C','InChI=1S/C3H7/c1-3-2/h3H,1-2H3',2,0,0
'NC3H7','[CH2]CC','InChI=1S/C3H7/c1-3-2/h1,3H2,2H3',2,0,0
'CH3CHCHO','C[CH]C=O','InChI=1S/C3H5O/c1-2-3-4/h2-3H,1H3',2,0,0
'CH3CHCO','CC=C=O','InChI=1S/C3H4O/c1-2-3-4/h2H,1H3',1,0,0
'C3H5O','[O]CC=C','InChI=1S/C3H5O/c1-2-3-4/h2H,1,3H2',2,0,0
'CH2CHOCH2','C=CO[CH2]','InChI=1S/C3H5O/c1-3-4-2/h3H,1-2H2',2,0,0
'CH2OOHCHCO','C(OO)C=C=O','InChI=1S/C3H4O3/c4-2-1-3-6-5/h1,5H,3H2',1,0,0
'CH2OCHCO','C([O])C=C=O','InChI=1S/C3H3O2/c4-2-1-3-5/h1H,2H2',2,0,0
'AC4H7OOH','C=CCOOC','InChI=1S/C4H8O2/c1-3-4-6-5-2/h3H,1,4H2,2H3',1,0,0
'AC3H5OOH','C=CCOO','InChI=1S/C3H6O2/c1-2-3-5-4/h2,4H,1,3H2',1,0,0
'C3H6','CC=C','InChI=1S/C3H6/c1-3-2/h3H,1H2,2H3',1,0,0
'C3H5-A','[CH2]C=C','InChI=1S/C3H5/c1-3-2/h3H,1-2H2',2,0,0
'C3H5-S','CC=[CH]','InChI=1S/C3H5/c1-3-2/h1,3H,2H3',2,0,0
'C3H5-T','C[C]=C','InChI=1S/C3H5/c1-3-2/h1H2,2H3',2,0,0
'CC3H6','C1CC1','InChI=1S/C3H6/c1-2-3-1/h1-3H2',1,0,0
'PC3H4OH-1','CC=[C]O','InChI=1S/C3H5O/c1-2-3-4/h2,4H,1H3',2,0,0
'PC3H4OH-2','C[C]=CO','InChI=1S/C3H5O/c1-2-3-4/h3-4H,1H3',2,0,0
'SC3H4OH','C=C([CH2])O','InChI=1S/C3H5O/c1-3(2)4/h4H,1-2H2',2,0,0
'C3H3O','[O]C=C=C','InChI=1S/C3H3O/c1-2-3-4/h3H,1H2',2,0,0
'C3H3O2H','OOC=C=C','InChI=1S/C3H4O2/c1-2-3-5-4/h3-4H,1H2',1,0,0
'C2HCHO','C#CC=O','InChI=1S/C3H2O/c1-2-3-4/h1,3H',1,0,0
'C3H5O31','OCC(=C)O[O]','InChI=1S/C3H5O3/c1-3(2-4)6-5/h4H,1-2H2',2,0,0
'C3H5O32','[O]CC(=C)OO','InChI=1S/C3H5O3/c1-3(2-4)6-5/h5H,1-2H2',2,0,0
'CH2CCH2OOH','C=[C]COO','InChI=1S/C3H5O2/c1-2-3-5-4/h4H,1,3H2',2,0,0
'CH2CHCH2OO','C=CCO[O]','InChI=1S/C3H5O2/c1-2-3-5-4/h2H,1,3H2',2,0,0
'CH2COOHCHO','C=C(OO)C(=O)','InChI=1S/C3H4O3/c1-3(2-4)6-5/h2,5H,1H2',1,0,0
'CH2COCHO','C=C([O])C(=O)','InChI=1S/C3H3O2/c1-3(5)2-4/h2H,1H2',2,0,0
'CH2COOHCH2OO','C=C(CO[O])OO','InChI=1S/C3H5O4/c1-3(7-5)2-6-4/h5H,1-2H2',2,0,0
'CH2COOCH2OOH','C=C(COO)O[O]','InChI=1S/C3H5O4/c1-3(7-5)2-6-4/h4H,1-2H2',2,0,0
'CH2COOHCH2','[CH2]C(=C)OO','InChI=1S/C3H5O2/c1-3(2)5-4/h4H,1-2H2',2,0,0
'C3H4O21-2','C=C(O1)C1(O)','InChI=1S/C3H4O2/c1-2-3(4)5-2/h3-4H,1H2',1,0,0
'CH2COOHCHOH','C=C(OO)[CH](O)','InChI=1S/C3H5O3/c1-3(2-4)6-5/h2,4-5H,1H2',2,0,0
'C3H4-P','CC#C','InChI=1S/C3H4/c1-3-2/h1H,2H3',1,0,0
'C3H4-A','C=C=C','InChI=1S/C3H4/c1-3-2/h1-2H2',1,0,0
'C3H3','[CH2]C#C','InChI=1S/C3H3/c1-3-2/h1H,2H2',2,0,0
'CC3H4','C1=CC1','InChI=1S/C3H4/c1-2-3-1/h1-2H,3H2',1,0,0
'C3H2','[CH]=C=[CH]','InChI=1S/C3H2/c1-3-2/h1-2H',3,0,0
'H2CCC(S)','C=C=[C]','InChI=1S/C3H2/c1-3-2/h1H2',1,0,0
'C3H2(S)','[CH]=C=[CH]','InChI=1S/C3H2/c1-3-2/h1-2H',1,0,0
'C3H2C','C1=CC=1','InChI=1S/C3H2/c1-2-3-1/h1-2H',1,0,0
'TQJC3H6OH','CC(O[O])CO','InChI=1S/C3H7O3/c1-3(2-4)6-5/h3-4H,2H2,1H3',2,0,0
'TQC3H6OI','CC(OO)C([O])','InChI=1S/C3H7O3/c1-3(2-4)6-5/h3,5H,2H2,1H3',2,0,0
'QC3H5OHP','C(O)C(OO)[CH2]','InChI=1S/C3H7O3/c1-3(2-4)6-5/h3-5H,1-2H2',2,0,0
'TQC3H5OHI','[CH](O)C(OO)C','InChI=1S/C3H7O3/c1-3(2-4)6-5/h2-5H,1H3',2,0,0
'QC3H5OHPO2','[O]OCC(CO)OO','InChI=1S/C3H7O5/c4-1-3(8-6)2-7-5/h3-4,6H,1-2H2',2,0,0
'C3H4OHOOH1-3-2','C=C(CO)OO','InChI=1S/C3H6O3/c1-3(2-4)6-5/h4-5H,1-2H2',1,0,0
'C3H4OH1KT2-3','O=C(CO)COO','InChI=1S/C3H6O4/c4-1-3(5)2-7-6/h4,6H,1-2H2',1,0,0
'C(OH)CY(COC)','CC1(O)CO1','InChI=1S/C3H6O2/c1-3(4)2-5-3/h4H,2H2,1H3',1,0,0
'CCY(COC)OH','CC1C(O)O1','InChI=1S/C3H6O2/c1-2-3(4)5-2/h2-4H,1H3',1,0,0
'CY(COC)COH','C1C(O1)C(O)','InChI=1S/C3H6O2/c4-1-3-2-5-3/h3-4H,1-2H2',1,0,0
'IQJC3H6OH','C(O[O])C(O)C','InChI=1S/C3H7O3/c1-3(4)2-6-5/h3-4H,2H2,1H3',2,0,0
'IQC3H6OT','C(OO)C([O])C','InChI=1S/C3H7O3/c1-3(4)2-6-5/h3,5H,2H2,1H3',2,0,0
'IQC3H5OHPJ','C(OO)C(O)[CH2]','InChI=1S/C3H7O3/c1-3(4)2-6-5/h3-5H,1-2H2',2,0,0
'IQC3H5OHPJC','C[C](O)COO','InChI=1S/C3H7O3/c1-3(4)2-6-5/h4-5H,2H2,1H3',2,0,0
'CY(CCOC)OH','C1C(O)CO1','InChI=1S/C3H6O2/c4-3-1-5-2-3/h3-4H,1-2H2',1,0,0
'CHOCOHCH3','C(=O)C(O)C','InChI=1S/C3H6O2/c1-3(5)2-4/h2-3,5H,1H3',1,0,0
'TQC3H5OHIO2','C(O)(O[O])C(OO)C','InChI=1S/C3H7O5/c1-2(7-5)3(4)8-6/h2-5H,1H3',2,0,0
'TQC3H5OHIQ-I','C([O])(OO)C(OO)C','InChI=1S/C3H7O5/c1-2(7-5)3(4)8-6/h2-3,5-6H,1H3',2,0,0
'TQC3H5OHIQ-P','C(O)(OO)C(OO)[CH2]','InChI=1S/C3H7O5/c1-2(7-5)3(4)8-6/h2-6H,1H2',2,0,0
'C2H3COHOOH','C=CC(O)(OO)','InChI=1S/C3H6O3/c1-2-3(4)6-5/h2-5H,1H2',1,0,0
'COHOOHCY(COC)','OC(C1CO1)OO','InChI=1S/C3H6O4/c4-3(7-5)2-1-6-2/h2-5H,1H2',1,0,0
'OHCY(COCC)OOH','OOC1COC1O','InChI=1S/C3H6O4/c4-3-2(7-5)1-6-3/h2-5H,1H2',1,0,0
'IQC3H5OHPJO2','C(OO)C(O)C(O[O])','InChI=1S/C3H7O5/c4-3(1-7-5)2-8-6/h3-5H,1-2H2',2,0,0
'IQC3H5OTQ-I','C(OO)C([O])C(OO)','InChI=1S/C3H7O5/c4-3(1-7-5)2-8-6/h3,5-6H,1-2H2',2,0,0
'IQC3H5OHQ-SJ','[CH](OO)C(O)C(OO)','InChI=1S/C3H7O5/c4-3(1-7-5)2-8-6/h1,3-6H,2H2',2,0,0
'CHOCOHCH2OOH','C(=O)C(O)C(OO)','InChI=1S/C3H6O4/c4-1-3(5)2-7-6/h1,3,5-6H,2H2',1,0,0
'TQC3H5OHTO2','C(O)(OO)C(O[O])C','InChI=1S/C3H7O5/c1-2(7-5)3(4)8-6/h2-4,6H,1H3',2,0,0
'OHCOCOOHCH3','C(O)(=O)C(OO)C','InChI=1S/C3H6O4/c1-2(7-6)3(4)5/h2,6H,1H3,(H,4,5)',1,0,0
'HO2CH2CHO','C(COO)=O','InChI=1S/C2H4O3/c3-1-2-5-4/h1,4H,2H2',1,0,0
'CJCYCCO','[CH2]C1CO1','InChI=1S/C3H5O/c1-3-2-4-3/h3H,1-2H2',2,0,0
'CCYCCJO','CC1[CH]O1','InChI=1S/C3H5O/c1-3-2-4-3/h2-3H,1H3',2,0,0
'CH3OCHCH2','C=COC','InChI=1S/C3H6O/c1-3-4-2/h3H,1H2,2H3',1,0,0
'NC3H7OH','CCCO','InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3',1,0,0
'C3H6OH1-1','CC[CH]O','InChI=1S/C3H7O/c1-2-3-4/h3-4H,2H2,1H3',2,0,0
'C3H6OH1-2','C[CH]CO','InChI=1S/C3H7O/c1-2-3-4/h2,4H,3H2,1H3',2,0,0
'C3H6OH1-3','[CH2]CCO','InChI=1S/C3H7O/c1-2-3-4/h4H,1-3H2',2,0,0
'NC3H7O','CCC[O]','InChI=1S/C3H7O/c1-2-3-4/h2-3H2,1H3',2,0,0
'C3H5OH','OCC=C','InChI=1S/C3H6O/c1-2-3-4/h2,4H,1,3H2',1,0,0
'SC3H5OH','CC=CO','InChI=1S/C3H6O/c1-2-3-4/h2-4H,1H3',1,0,0
'CH2CCH2OH','C=[C]CO','InChI=1S/C3H5O/c1-2-3-4/h4H,1,3H2',2,0,0
'IC3H7OH','CC(O)C','InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3',1,0,0
'C3H6OH2-1','CC(O)[CH2]','InChI=1S/C3H7O/c1-3(2)4/h3-4H,1H2,2H3',2,0,0
'TC3H6OH','C[C](O)C','InChI=1S/C3H7O/c1-3(2)4/h4H,1-2H3',2,0,0
'IC3H7O','CC(C)[O]','InChI=1S/C3H7O/c1-3(2)4/h3H,1-2H3',2,0,0
'IC3H5OH','C=C(C)O','InChI=1S/C3H6O/c1-3(2)4/h4H,1H2,2H3',1,0,0
'CH3COCH2O2','CC(=O)CO[O]','InChI=1S/C3H5O3/c1-3(4)2-6-5/h2H2,1H3',2,0,0
'CH3COCH2O','CC(=O)C[O]','InChI=1S/C3H5O2/c1-3(5)2-4/h2H2,1H3',2,0,0
'C3KET21','CC(=O)COO','InChI=1S/C3H6O3/c1-3(4)2-6-5/h5H,2H2,1H3',1,0,0
'CH3COCH3','CC(C)=O','InChI=1S/C3H6O/c1-3(2)4/h1-2H3',1,0,0
'CH3COCH2','[CH2]C(C)=O','InChI=1S/C3H5O/c1-3(2)4/h1H2,2H3',2,0,0
'C2H3CHO','C=CC=O','InChI=1S/C3H4O/c1-2-3-4/h2-3H,1H2',1,0,0
'C2H3CO','C=C[C]=O','InChI=1S/C3H3O/c1-2-3-4/h2H,1H2',2,0,0
'QCH3CHCO3H','C[CH]C(=O)OO','InChI=1S/C3H5O3/c1-2-3(4)6-5/h2,5H,1H3',2,0,0
'CH3#CHCOO#','CC1OC1=O','InChI=1S/C3H4O2/c1-2-3(4)5-2/h2H,1H3',1,0,0
'QCH2CH2CO3H','[CH2]CC(=O)OO','InChI=1S/C3H5O3/c1-2-3(4)6-5/h5H,1-2H2',2,0,0
'cCH2COOCH2#','O=C1CCO1','InChI=1S/C3H4O2/c4-3-1-2-5-3/h1-2H2',1,0,0
'CH3CH(OO)CHO','CC(C=O)O[O]','InChI=1S/C3H5O3/c1-3(2-4)6-5/h2-3H,1H3',2,0,0
'QCH3CH(OOH)CO','CC([C]=O)OO','InChI=1S/C3H5O3/c1-3(2-4)6-5/h3,5H,1H3',2,0,0
'O2CH2CH2CHO','[O]OCC=O','InChI=1S/C3H5O3/c4-2-1-3-6-5/h2H,1,3H2',2,0,0
'QHO2CH2CH2CO','O=[C]CCOO','InChI=1S/C3H5O3/c4-2-1-3-6-5/h5H,1,3H2',2,0,0
'QHO2CH2CHCHO','O=C[CH]COO','InChI=1S/C3H5O3/c4-2-1-3-6-5/h1-2,5H,3H2',2,0,0
'CYC2H3OCHO','O=CC1CO1','InChI=1S/C3H4O2/c4-1-3-2-5-3/h1,3H,2H2',1,0,0
'C2H5CHO','CCC=O','InChI=1S/C3H6O/c1-2-3-4/h3H,2H2,1H3',1,0,0
'C2H5CO','CC[C]=O','InChI=1S/C3H5O/c1-2-3-4/h2H2,1H3',2,0,0
'CH2CH2CHO','[CH2]CC=O','InChI=1S/C3H5O/c1-2-3-4/h3H,1-2H2',2,0,0
'CH2CHCHOH','O[CH]C=C','InChI=1S/C3H5O/c1-2-3-4/h2-4H,1H2',2,0,0
'CH3C(OH)CH','CC(=[CH])O','InChI=1S/C3H5O/c1-3(2)4/h1,4H,2H3',2,0,0
'PC4H9O','CCCC[O]','InChI=1S/C4H9O/c1-2-3-4-5/h2-4H2,1H3',2,0,0
'SC4H9O','CCC(C)[O]','InChI=1S/C4H9O/c1-3-4(2)5/h4H,3H2,1-2H3',2,0,0
'PC4H9O2','CCCCO[O]','InChI=1S/C4H9O2/c1-2-3-4-6-5/h2-4H2,1H3',2,0,0
'SC4H9O2','CCC(C)O[O]','InChI=1S/C4H9O2/c1-3-4(2)6-5/h4H,3H2,1-2H3',2,0,0
'PC4H9O2H','CCCCOO','InChI=1S/C4H10O2/c1-2-3-4-6-5/h5H,2-4H2,1H3',1,0,0
'SC4H9O2H','CCC(C)OO','InChI=1S/C4H10O2/c1-3-4(2)6-5/h4-5H,3H2,1-2H3',1,0,0
'C4H8OOH1-2','CC[CH]COO','InChI=1S/C4H9O2/c1-2-3-4-6-5/h3,5H,2,4H2,1H3',2,0,0
'C4H8OOH1-3','C[CH]CCOO','InChI=1S/C4H9O2/c1-2-3-4-6-5/h2,5H,3-4H2,1H3',2,0,0
'C4H8OOH1-4','[CH2]CCCOO','InChI=1S/C4H9O2/c1-2-3-4-6-5/h5H,1-4H2',2,0,0
'C4H8OOH2-1','[CH2]C(OO)CC','InChI=1S/C4H9O2/c1-3-4(2)6-5/h4-5H,2-3H2,1H3',2,0,0
'C4H8OOH2-3','CC(OO)[CH]C','InChI=1S/C4H9O2/c1-3-4(2)6-5/h3-5H,1-2H3',2,0,0
'C4H8OOH2-4','CC(OO)C[CH2]','InChI=1S/C4H9O2/c1-3-4(2)6-5/h4-5H,1,3H2,2H3',2,0,0
